reservation_id,price,room_type,room_shared,person_capacity,cleanliness_rating,guest_satisfaction_overall,bedrooms,city_center_distance,metro_distance,city_name
59,232.1315177,Entire home/apt,FALSE,2,7,70,0,4.205757434,0.226402705,london
60,293.751029,Private room,FALSE,2,8,76,1,9.50450634,0.341380162,london
61,293.751029,Private room,FALSE,2,8,81,1,9.524415074,0.295420943,london
62,293.751029,Private room,FALSE,2,8,82,1,9.504498819,0.34141079,london
63,293.751029,Private room,FALSE,2,9,86,1,9.504509022,0.341393907,london
64,293.751029,Private room,FALSE,2,9,84,1,9.378805867,0.358391919,london
65,293.751029,Private room,FALSE,2,8,80,1,9.504512483,0.341405043,london
66,293.751029,Private room,FALSE,2,8,82,1,9.504517475,0.341384406,london
67,293.751029,Private room,FALSE,2,9,84,1,9.50451857,0.34139624,london
68,268.1154307,Private room,FALSE,2,8,78,1,9.52329474,0.28754187,london
69,268.1154307,Private room,FALSE,2,9,87,1,9.523273118,0.287546613,london
70,268.1154307,Private room,FALSE,2,8,83,1,9.523278644,0.287533351,london
71,268.1154307,Private room,FALSE,2,9,86,1,9.5232789,0.287533571,london
72,268.1154307,Private room,FALSE,2,8,86,1,9.523277003,0.287533965,london
73,309.2735013,Private room,FALSE,2,10,100,1,4.776128754,0.539544627,london
74,386.4154848,Private room,FALSE,2,9,80,1,6.197214465,1.22108841,london
75,180.3899433,Private room,FALSE,2,7,60,1,11.78209025,3.406410653,london
76,360.7798866,Entire home/apt,FALSE,2,8,83,1,4.639102459,0.495516578,london
77,206.2607305,Private room,FALSE,2,4,80,1,5.945220988,1.742977966,london
78,180.3899433,Private room,FALSE,2,9,97,1,6.748404174,1.755725318,london
79,199.6754392,Private room,FALSE,2,10,98,1,4.455051097,1.905730867,london
80,344.0814695,Entire home/apt,FALSE,4,8,100,1,5.263731225,2.04001613,london
81,214.9627225,Private room,FALSE,2,10,100,1,4.588841559,1.40956014,london
82,257.5319269,Private room,FALSE,2,10,100,1,7.283982144,0.33337456,london
83,79.96425128,Private room,FALSE,2,9,92,1,10.50439715,6.118177414,london
84,468.9668148,Entire home/apt,FALSE,4,9,98,2,4.725000889,2.144699435,london
85,399.3508784,Entire home/apt,FALSE,6,9,96,3,7.332827488,0.353314921,london
86,185.3289118,Private room,FALSE,2,10,95,1,5.138973279,0.226132429,london
87,224.3702815,Entire home/apt,FALSE,2,10,96,1,11.03577042,4.647393772,london
88,56.68054282,Private room,FALSE,2,9,93,1,10.04194344,5.242813571,london
89,304.0993438,Private room,FALSE,2,10,98,1,3.303881304,0.660954814,london
90,786.0015522,Entire home/apt,FALSE,5,10,94,2,4.563525416,0.480681469,london
91,141.8189515,Private room,FALSE,2,10,98,1,8.762305628,0.571092334,london
92,141.8189515,Private room,FALSE,2,10,95,1,5.917358385,1.067112037,london
93,283.4027141,Private room,FALSE,2,9,97,1,3.221702294,1.152196765,london
94,216.3738564,Entire home/apt,FALSE,2,7,75,1,13.9286099,4.800464137,london
95,266.7042969,Private room,FALSE,2,10,99,1,1.331994463,0.465244915,london
96,128.8835579,Private room,FALSE,2,10,92,2,8.84193276,0.111624666,london
97,360.7798866,Entire home/apt,FALSE,2,9,80,0,5.609977519,0.071356604,london
98,463.7926574,Entire home/apt,FALSE,4,10,73,1,5.532846504,0.146640176,london
99,243.6557774,Private room,FALSE,2,9,88,1,1.150895685,0.292719996,london
100,230.4851949,Private room,FALSE,2,9,90,1,1.174467916,0.402087959,london
101,471.5538936,Entire home/apt,FALSE,2,10,93,1,3.743474754,0.832464113,london
102,188.3863684,Private room,FALSE,2,10,99,1,8.421539117,0.900975734,london
103,148.1690538,Private room,FALSE,2,10,98,1,3.64306153,0.546506438,london
104,257.7671159,Private room,FALSE,2,9,93,1,1.378016564,0.296463832,london
105,154.5191561,Private room,FALSE,2,10,98,1,5.648189273,0.584847116,london
106,139.2318728,Private room,FALSE,2,10,91,1,3.417651473,1.047601415,london
107,189.3271243,Private room,FALSE,6,7,78,1,5.172808121,0.320389041,london
108,238.48162,Private room,FALSE,2,10,99,1,9.437196189,1.071465811,london
109,590.0891366,Entire home/apt,FALSE,4,10,94,1,1.498353798,0.178209642,london
110,230.4851949,Private room,FALSE,3,8,88,1,5.074211235,0.611727448,london
111,861.967591,Private room,FALSE,2,10,100,1,1.658063322,0.302617683,london
112,186.0344787,Private room,FALSE,2,10,100,1,13.88082458,4.742394239,london
113,621.1340812,Entire home/apt,FALSE,6,10,100,2,5.386858792,0.285636564,london
114,515.2990428,Entire home/apt,FALSE,2,9,73,1,7.489841822,0.574274212,london
115,502.5988382,Entire home/apt,FALSE,4,9,90,3,4.487696636,1.968878757,london
116,97.83861333,Private room,FALSE,2,9,90,1,5.66266053,0.698779916,london
117,440.7441379,Private room,FALSE,2,10,98,1,1.886901206,0.334853971,london
118,605.8467979,Entire home/apt,FALSE,3,9,88,2,4.023760969,1.097685994,london
119,231.8963287,Private room,FALSE,2,10,98,1,4.916541847,0.511292897,london
120,1847.644582,Entire home/apt,FALSE,6,9,94,2,0.321253223,0.109003637,london
121,770.4790799,Entire home/apt,FALSE,2,10,90,1,0.521499345,0.187446286,london
122,770.4790799,Entire home/apt,FALSE,2,10,87,1,0.790342458,0.230907084,london
123,322.2088948,Entire home/apt,FALSE,2,10,97,1,2.233847714,0.38361246,london
124,131.4706367,Private room,FALSE,2,9,93,1,5.816200188,0.983213944,london
125,275.8766669,Private room,FALSE,2,10,95,1,2.192042659,0.189548865,london
126,167.6897387,Private room,FALSE,2,10,93,1,9.493782834,0.668650998,london
127,232.1315177,Private room,FALSE,2,9,91,1,1.959788292,0.306983079,london
128,386.4154848,Private room,FALSE,2,9,93,1,5.328486124,1.754002512,london
129,250.2410687,Private room,FALSE,2,8,86,1,2.504378028,0.702366017,london
130,508.9489405,Entire home/apt,FALSE,4,10,91,1,2.327083156,0.482898351,london
131,238.48162,Private room,FALSE,2,9,89,1,3.783550659,0.326139303,london
132,128.8835579,Private room,FALSE,2,9,95,1,7.771005638,2.622068864,london
133,270.7025095,Private room,FALSE,2,10,99,1,2.354860623,0.39105377,london
134,270.7025095,Entire home/apt,FALSE,2,10,96,1,7.745779728,0.656567172,london
135,212.6108328,Private room,FALSE,2,9,90,1,3.753819961,0.326139603,london
136,212.6108328,Private room,FALSE,2,9,87,1,3.822886737,0.149070356,london
137,302.68821,Private room,FALSE,2,9,89,1,3.856866462,0.188946413,london
138,212.6108328,Private room,FALSE,2,9,90,1,3.765063237,0.313104821,london
139,199.6754392,Private room,FALSE,2,9,90,1,3.868662065,0.287174814,london
140,212.6108328,Private room,FALSE,2,9,85,1,3.689216533,0.240490505,london
141,199.6754392,Private room,FALSE,3,10,98,1,8.065203302,4.63361526,london
142,2190.079729,Entire home/apt,FALSE,4,10,98,2,1.852248216,0.420519968,london
143,167.6897387,Private room,FALSE,2,10,98,1,13.86294228,5.928811286,london
144,161.1044474,Private room,FALSE,3,9,86,1,4.364420556,0.233924748,london
145,235.8945413,Private room,FALSE,2,10,91,1,4.194131383,1.17630385,london
146,257.7671159,Entire home/apt,FALSE,2,10,97,2,5.28963928,1.720103159,london
